instanceId,modelShort,modelLong,strategy,heuristicsInfo,timeLimitSec,runtimeSec,gurobiRuntimeSec,status,bestObj,bestBound,upperBound,mipGapPercent,nodesExplored,lpRootObj,numVars,numConstr,numBinVars,numIntVars,timeFirstIncumbentSec
"j3021_2","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.7057590484619,300.7,"TIME_LIMIT",59.0,10.0,59.0,83.0508,1,,13981,15690,13950,13950,0.014954090118408203
"j3021_2","SEQ-300","Sequencing Model","VS","with heuristics",300.0,1.5187981128692627,1.52,"OPTIMAL",59.0,59.0,59.0,0.0,212,47.0,1470,3480,1438,1438,0.0024671554565429688
"j3021_2","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,183.90553879737854,183.91,"OPTIMAL",58.99999918502,58.99999918502,58.999999185015206,0.0,13492,42.0,4992,40257,992,992,93.63778495788574
"j3021_2","DT-300","Discrete Time Model","STD","without heuristics",300.0,31.646573066711426,31.65,"OPTIMAL",59.0,59.0,59.0,0.0,1654,43.649,3703,699,3703,3703,16.094048976898193
"j3021_2","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.0090448856354,300.01,"TIME_LIMIT",63.0,40.0,63.0,36.5079,12878,1.661612,931,19230,900,900,36.397891998291016
"j3021_2","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.53357911109924,300.53,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3021_2","SEQ-300","Sequencing Model","STD","without heuristics",300.0,1.300506830215454,1.3,"OPTIMAL",59.0,59.0,59.0,0.0,551,47.0,1470,3480,1438,1438,0.7385029792785645
"j3021_3","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,300.00863003730774,300.01,"TIME_LIMIT",75.9999999923,74.0,75.99999999229996,2.6316,89092,60.0,4992,40257,992,992,0.01941084861755371
"j3021_3","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.6827878952026367,0.68,"OPTIMAL",76.0,76.0,76.0,0.0,1,61.0,3146,675,3146,3146,0.0027990341186523438
"j3021_3","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0042691230774,300.0,"TIME_LIMIT",76.0,60.0,76.0,21.0526,15107,2.293578,931,19230,900,900,0.009964942932128906
"j3021_3","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.57865810394287,300.58,"TIME_LIMIT",76.0,10.0,76.0,86.8421,1,,13981,15690,13950,13950,0.02475905418395996
"j3021_3","SEQ-300","Sequencing Model","VS","with heuristics",300.0,1.0209791660308838,1.02,"OPTIMAL",76.0,76.0,76.0,0.0,96,60.0,1476,3504,1444,1444,0.0018382072448730469
"j3021_3","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,300.00799202919006,300.01,"TIME_LIMIT",75.9999999923,69.0,75.99999999229979,9.2105,68287,60.0,4992,40257,992,992,16.056645154953003
"j3021_3","DT-300","Discrete Time Model","STD","without heuristics",300.0,2.8082101345062256,2.81,"OPTIMAL",76.0,76.0,76.0,0.0,1020,60.0,3146,675,3146,3146,1.455031156539917
"j3021_3","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.0159270763397,300.02,"TIME_LIMIT",77.0,52.0,77.0,32.4675,14731,2.293578,931,19230,900,900,3.0757529735565186
"j3021_3","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.3215608596802,300.32,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3021_3","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.9112949371337891,0.91,"OPTIMAL",76.0,76.0,76.0,0.0,652,60.0,1476,3504,1444,1444,0.4075469970703125
"j3021_4","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,196.112370967865,196.11,"OPTIMAL",70.0,70.0,70.0,0.0,53115,52.0,4992,40257,992,992,0.012240886688232422
"j3021_4","DT-300","Discrete Time Model","VS","with heuristics",300.0,4.652463912963867,4.65,"OPTIMAL",70.0,70.0,70.0,0.0,2908,53.11283,3665,727,3665,3665,0.003304004669189453
"j3021_4","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0123860836029,300.01,"TIME_LIMIT",70.0,49.0,70.0,30.0,14851,2.104315,931,19230,900,900,0.009869098663330078
"j3021_4","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.5855059623718,300.58,"TIME_LIMIT",72.0,10.0,72.0,86.1111,1,,13981,15690,13950,13950,0.02475881576538086
"j3021_4","SEQ-300","Sequencing Model","VS","with heuristics",300.0,1.4251320362091064,1.42,"OPTIMAL",70.0,70.0,70.0,0.0,208,53.0,1438,3391,1406,1406,0.002452850341796875
"j3021_4","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,300.0091938972473,300.01,"TIME_LIMIT",69.9999999929,62.0,69.99999999289999,11.4286,48815,52.0,4992,40257,992,992,6.507982969284058
"j3021_4","DT-300","Discrete Time Model","STD","without heuristics",300.0,14.547019958496094,14.55,"OPTIMAL",70.0,70.0,70.0,0.0,3441,52.99864,3665,727,3665,3665,2.868468999862671
"j3021_4","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.00754284858704,300.0,"TIME_LIMIT",74.0,48.0,74.0,35.1351,14886,2.104315,931,19230,900,900,5.34341287612915
"j3021_4","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.10472297668457,300.1,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3021_4","SEQ-300","Sequencing Model","STD","without heuristics",300.0,1.8428618907928467,1.84,"OPTIMAL",70.0,70.0,70.0,0.0,937,53.0,1438,3391,1406,1406,1.0214219093322754
"j3021_5","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,71.22971701622009,71.23,"OPTIMAL",55.0,55.0,55.0,0.0,16300,43.0,4992,40257,992,992,0.017804861068725586
"j3021_5","DT-300","Discrete Time Model","VS","with heuristics",300.0,1.084846019744873,1.08,"OPTIMAL",55.0,55.0,55.0,0.0,68,44.0,3822,711,3822,3822,0.0031430721282958984
"j3021_5","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0027561187744,300.0,"TIME_LIMIT",55.0,35.0,55.0,36.3636,14888,1.498447,931,19230,900,900,0.009735107421875
"j3021_5","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,301.1819200515747,301.18,"TIME_LIMIT",55.0,10.0,55.0,81.8182,1,,13981,15690,13950,13950,0.02456498146057129
"j3021_5","SEQ-300","Sequencing Model","VS","with heuristics",300.0,1.0448009967803955,1.04,"OPTIMAL",55.0,55.0,55.0,0.0,132,47.0,1488,3548,1456,1456,0.00189208984375
"j3021_5","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,135.90991187095642,135.91,"OPTIMAL",55.0,55.0,55.0,0.0,25282,43.0,4992,40257,992,992,3.07431697845459
"j3021_5","DT-300","Discrete Time Model","STD","without heuristics",300.0,4.1092529296875,4.11,"OPTIMAL",55.0,55.0,55.0,0.0,1079,44.0,3822,711,3822,3822,2.0020129680633545
"j3021_5","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.00233912467957,300.0,"TIME_LIMIT",61.0,36.0,61.0,40.9836,26697,1.498447,931,19230,900,900,3.0869832038879395
"j3021_5","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.40500378608704,300.4,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3021_5","SEQ-300","Sequencing Model","STD","without heuristics",300.0,1.0469589233398438,1.05,"OPTIMAL",55.0,55.0,55.0,0.0,1025,47.0,1488,3548,1456,1456,0.11414718627929688
"j3021_6","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,164.2612431049347,164.26,"OPTIMAL",76.0,76.0,76.0,0.0,46114,53.0,4992,40257,992,992,0.0181581974029541
"j3021_6","DT-300","Discrete Time Model","VS","with heuristics",300.0,7.231621026992798,7.23,"OPTIMAL",76.0,76.0,76.0,0.0,1367,55.08919,4212,787,4212,4212,0.005357027053833008
"j3021_6","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0036971569061,300.0,"TIME_LIMIT",77.0,48.0,77.0,37.6623,14691,1.968806,931,19230,900,900,0.009886026382446289
"j3021_6","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.322261095047,300.32,"TIME_LIMIT",77.0,10.0,77.0,87.013,1,,13981,15690,13950,13950,0.015377998352050781
"j3021_6","SEQ-300","Sequencing Model","VS","with heuristics",300.0,1.5291190147399902,1.53,"OPTIMAL",76.0,76.0,76.0,0.0,526,58.0,1522,3640,1490,1490,0.0027740001678466797
"j3021_6","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,167.7812180519104,167.78,"OPTIMAL",76.0,76.0,76.0,0.0,38348,53.0,4992,40257,992,992,5.424653053283691
"j3021_6","DT-300","Discrete Time Model","STD","without heuristics",300.0,12.393893957138062,12.39,"OPTIMAL",76.0,76.0,76.0,0.0,1655,54.77217,4212,787,4212,4212,2.217890977859497
"j3021_6","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.0246419906616,300.02,"TIME_LIMIT",77.0,48.0,77.0,37.6623,14766,1.968806,931,19230,900,900,28.629436016082764
"j3021_6","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.9413888454437,300.94,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3021_6","SEQ-300","Sequencing Model","STD","without heuristics",300.0,1.0010979175567627,1.0,"OPTIMAL",76.0,76.0,76.0,0.0,438,58.0,1522,3640,1490,1490,0.09677505493164062
"j3021_7","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,148.86361384391785,148.86,"OPTIMAL",64.99999907956,64.99999907956,64.99999907956499,0.0,30016,53.0,4992,40257,992,992,0.01804184913635254
"j3021_7","DT-300","Discrete Time Model","VS","with heuristics",300.0,7.250478982925415,7.25,"OPTIMAL",65.0,65.0,65.0,0.0,1685,53.0,3500,695,3500,3500,0.004271030426025391
"j3021_7","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.00484013557434,300.0,"TIME_LIMIT",66.0,44.0,66.0,33.3333,10937,1.74495,931,19230,900,900,0.009706974029541016
"j3021_7","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.2809820175171,300.28,"TIME_LIMIT",69.0,10.0,69.0,85.5072,1,,13981,15690,13950,13950,0.014856100082397461
"j3021_7","SEQ-300","Sequencing Model","VS","with heuristics",300.0,1.5209009647369385,1.52,"OPTIMAL",65.0,65.0,65.0,0.0,1284,56.0,1490,3550,1458,1458,0.0024788379669189453
"j3021_7","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,300.009113073349,300.01,"TIME_LIMIT",64.9999999867,58.0,64.9999999866969,10.7692,54926,53.0,4992,40257,992,992,1.882338047027588
"j3021_7","DT-300","Discrete Time Model","STD","without heuristics",300.0,12.22093415260315,12.22,"OPTIMAL",65.0,65.0,65.0,0.0,4684,53.0,3500,695,3500,3500,2.493467092514038
"j3021_7","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.00269293785095,300.0,"TIME_LIMIT",73.0,48.0,73.0,34.2466,9332,1.74495,931,19230,900,900,20.61757206916809
"j3021_7","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.2967119216919,300.29,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3021_7","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.8154280185699463,0.82,"OPTIMAL",65.0,65.0,65.0,0.0,709,53.0,1490,3550,1458,1458,0.38440799713134766
"j3021_8","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,58.260019063949585,58.26,"OPTIMAL",62.0,62.0,62.0,0.0,15650,48.0,4992,40257,992,992,0.017838001251220703
"j3021_8","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.7905900478363037,0.79,"OPTIMAL",62.0,62.0,62.0,0.0,1,52.0,3816,727,3816,3816,0.0033659934997558594
"j3021_8","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0360360145569,300.04,"TIME_LIMIT",62.0,43.0,62.0,30.6452,14737,1.888182,931,19230,900,900,0.009685039520263672
"j3021_8","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.3888669013977,300.39,"TIME_LIMIT",63.0,10.0,63.0,84.127,1,,13981,15690,13950,13950,0.024875879287719727
"j3021_8","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.3962900638580322,0.4,"OPTIMAL",62.0,62.0,62.0,0.0,1,54.0,1464,3478,1432,1432,0.0024759769439697266
"j3021_8","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,170.5538890361786,170.55,"OPTIMAL",62.0,62.0,62.0,0.0,42237,48.0,4992,40257,992,992,14.614599227905273
"j3021_8","DT-300","Discrete Time Model","STD","without heuristics",300.0,23.07264804840088,23.07,"OPTIMAL",62.0,62.0,62.0,0.0,1209,48.98557,3816,727,3816,3816,17.505048990249634
"j3021_8","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.0257489681244,300.02,"TIME_LIMIT",66.0,43.0,66.0,34.8485,14717,1.888182,931,19230,900,900,4.41027307510376
"j3021_8","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.4848539829254,300.48,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3021_8","SEQ-300","Sequencing Model","STD","without heuristics",300.0,1.2895729541778564,1.29,"OPTIMAL",62.0,62.0,62.0,0.0,617,54.0,1464,3478,1432,1432,0.5341730117797852
"j3021_9","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,300.00294303894043,300.0,"TIME_LIMIT",68.999999993,55.0,68.99999999299996,20.2899,18941,43.0,4992,40257,992,992,0.012458086013793945
"j3021_9","DT-300","Discrete Time Model","VS","with heuristics",300.0,8.10180401802063,8.1,"OPTIMAL",69.0,69.0,69.0,0.0,2682,48.14479,3551,687,3551,3551,0.0043141841888427734
"j3021_9","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.00381088256836,300.0,"TIME_LIMIT",69.0,35.0,69.0,49.2754,11991,1.505524,931,19230,900,900,0.0099639892578125
"j3021_9","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.2661428451538,300.26,"TIME_LIMIT",69.0,10.0,69.0,85.5072,1,,13981,15690,13950,13950,0.014983892440795898
"j3021_9","SEQ-300","Sequencing Model","VS","with heuristics",300.0,1.5724859237670898,1.57,"OPTIMAL",69.0,69.0,69.0,0.0,683,48.0,1518,3651,1486,1486,0.002708911895751953
"j3021_9","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,300.00283694267273,300.0,"TIME_LIMIT",68.999999993,52.18339259284,68.99999999299978,24.3719,14729,43.0,4992,40257,992,992,28.11014699935913
"j3021_9","DT-300","Discrete Time Model","STD","without heuristics",300.0,31.842633962631226,31.84,"OPTIMAL",69.0,69.0,69.0,0.0,2134,47.8003,3551,687,3551,3551,15.773913145065308
"j3021_9","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.0067961215973,300.01,"TIME_LIMIT",69.0,37.0,69.0,46.3768,11319,1.505524,931,19230,900,900,25.413876056671143
"j3021_9","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.4544949531555,300.45,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3021_9","SEQ-300","Sequencing Model","STD","without heuristics",300.0,2.100131034851074,2.1,"OPTIMAL",69.0,69.0,69.0,0.0,1152,48.0,1518,3651,1486,1486,0.8718140125274658
"j3021_10","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,30.875937938690186,30.88,"OPTIMAL",69.0,69.0,69.0,0.0,7247,54.0,4992,40257,992,992,0.01799607276916504
"j3021_10","DT-300","Discrete Time Model","VS","with heuristics",300.0,5.901489019393921,5.9,"OPTIMAL",69.0,69.0,69.0,0.0,1394,55.25655,4308,815,4308,4308,0.0038361549377441406
"j3021_10","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.00781297683716,300.01,"TIME_LIMIT",70.0,49.0,70.0,30.0,14573,2.098361,931,19230,900,900,0.013422966003417969
"j3021_10","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.4054129123688,300.4,"TIME_LIMIT",72.0,10.0,72.0,86.1111,1,,13981,15690,13950,13950,0.014945030212402344
"j3021_10","SEQ-300","Sequencing Model","VS","with heuristics",300.0,1.2369229793548584,1.24,"OPTIMAL",69.0,69.0,69.0,0.0,23,56.0,1506,3614,1474,1474,0.0018508434295654297
"j3021_10","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,28.873472929000854,28.87,"OPTIMAL",69.0,69.0,69.0,0.0,7078,54.0,4992,40257,992,992,6.599249839782715
"j3021_10","DT-300","Discrete Time Model","STD","without heuristics",300.0,11.195147037506104,11.19,"OPTIMAL",69.0,69.0,69.0,0.0,1633,55.21556,4308,815,4308,4308,3.129096031188965
"j3021_10","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.017863035202,300.02,"TIME_LIMIT",73.0,40.0,73.0,45.2055,14509,2.098361,931,19230,900,900,3.165153980255127
"j3021_10","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.31382298469543,300.31,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3021_10","SEQ-300","Sequencing Model","STD","without heuristics",300.0,1.1999180316925049,1.2,"OPTIMAL",69.0,69.0,69.0,0.0,27,54.0,1506,3614,1474,1474,0.40964794158935547
"j3022_1","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,0.7999410629272461,0.8,"OPTIMAL",41.9999999914,41.9999999914,41.99999999140091,0.0,46,40.0,4992,40257,992,992,0.012575864791870117
"j3022_1","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.12254619598388672,0.12,"OPTIMAL",42.0,42.0,42.0,0.0,1,41.0,3638,687,3638,3638,0.003194093704223633
"j3022_1","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0111689567566,300.01,"TIME_LIMIT",42.0,40.0,42.0,4.7619,23339,1.278019,931,19230,900,900,0.010289907455444336
"j3022_1","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.22412300109863,300.22,"TIME_LIMIT",42.0,10.0,42.0,76.1905,1,,13981,15690,13950,13950,0.024491071701049805
"j3022_1","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.2783470153808594,0.28,"OPTIMAL",42.0,42.0,42.0,0.0,1,40.0,1506,3551,1474,1474,0.0018529891967773438
"j3022_1","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,2.0875251293182373,2.09,"OPTIMAL",42.0,42.0,42.0,0.0,43,40.0,4992,40257,992,992,0.8154311180114746
"j3022_1","DT-300","Discrete Time Model","STD","without heuristics",300.0,0.8058161735534668,0.81,"OPTIMAL",42.0,42.0,42.0,0.0,151,40.0,3638,687,3638,3638,0.0027570724487304688
"j3022_1","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.00244188308716,300.0,"TIME_LIMIT",42.0,40.0,42.0,4.7619,28116,1.267606,931,19230,900,900,2.4530179500579834
"j3022_1","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.3276250362396,300.33,"TIME_LIMIT",63.0,10.0,63.0,84.127,1,,13981,15690,13950,13950,6.287199974060059
"j3022_1","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.22031116485595703,0.22,"OPTIMAL",42.0,42.0,42.0,0.0,1,40.0,1506,3551,1474,1474,0.08140110969543457
"j3022_2","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,0.5074760913848877,0.51,"OPTIMAL",45.0,45.0,45.0,0.0,1,42.0,4992,40257,992,992,0.012237071990966797
"j3022_2","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.10750007629394531,0.11,"OPTIMAL",45.0,45.0,45.0,0.0,0,,3483,675,3483,3483,0.0028700828552246094
"j3022_2","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0038480758667,300.0,"TIME_LIMIT",45.0,39.00002208822,45.0,13.3333,14736,1.634662,931,19230,900,900,0.010071039199829102
"j3022_2","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.4255521297455,300.42,"TIME_LIMIT",45.0,10.0,45.0,77.7778,1,,13981,15690,13950,13950,0.01491999626159668
"j3022_2","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.05839085578918457,0.06,"OPTIMAL",45.0,45.0,45.0,0.0,0,,1460,3436,1428,1428,0.0017380714416503906
"j3022_2","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,2.2104790210723877,2.21,"OPTIMAL",45.0,45.0,45.0,0.0,111,42.0,4992,40257,992,992,2.0199129581451416
"j3022_2","DT-300","Discrete Time Model","STD","without heuristics",300.0,0.3463151454925537,0.35,"OPTIMAL",45.0,45.0,45.0,0.0,1,42.31809,3483,675,3483,3483,0.3454141616821289
"j3022_2","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.0087490081787,300.01,"TIME_LIMIT",45.0,39.0,45.0,13.3333,14917,1.634662,931,19230,900,900,2.9170429706573486
"j3022_2","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.2575089931488,300.26,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3022_2","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.24216604232788086,0.24,"OPTIMAL",45.0,45.0,45.0,0.0,1,45.0,1460,3436,1428,1428,0.07725310325622559
"j3022_3","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,0.5270900726318359,0.53,"OPTIMAL",63.0,63.0,63.0,0.0,0,,4992,40257,992,992,0.018522977828979492
"j3022_3","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.18639302253723145,0.19,"OPTIMAL",63.0,63.0,63.0,0.0,0,,3978,787,3978,3978,0.003668069839477539
"j3022_3","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.06095814704895,300.06,"TIME_LIMIT",63.0,61.0,63.0,3.1746,21919,2.227745,931,19230,900,900,0.014199972152709961
"j3022_3","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.2445538043976,300.24,"TIME_LIMIT",63.0,10.0,63.0,84.127,1,,13981,15690,13950,13950,0.015359878540039062
"j3022_3","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.0939030647277832,0.09,"OPTIMAL",63.0,63.0,63.0,0.0,0,,1514,3698,1482,1482,0.002866029739379883
"j3022_3","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,2.9572861194610596,2.96,"OPTIMAL",63.0,63.0,63.0,0.0,362,61.0,4992,40257,992,992,2.2279269695281982
"j3022_3","DT-300","Discrete Time Model","STD","without heuristics",300.0,0.20487308502197266,0.2,"OPTIMAL",63.0,63.0,63.0,0.0,1,61.25,3978,787,3978,3978,0.20142507553100586
"j3022_3","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.07281398773193,300.07,"TIME_LIMIT",63.0,54.0,63.0,14.2857,14603,2.227745,931,19230,900,900,4.086300849914551
"j3022_3","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.2824091911316,300.28,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3022_3","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.07859683036804199,0.08,"OPTIMAL",63.0,63.0,63.0,0.0,1,61.0,1514,3698,1482,1482,0.07813787460327148
"j3022_4","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,1.4910202026367188,1.49,"OPTIMAL",41.9999999957,41.9999999957,41.9999999956998,0.0,18,40.0,4992,40257,992,992,0.018069028854370117
"j3022_4","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.13451099395751953,0.13,"OPTIMAL",42.0,42.0,42.0,0.0,0,,4266,763,4266,4266,0.003648042678833008
"j3022_4","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.00200486183167,300.0,"TIME_LIMIT",42.0,33.0,42.0,21.4286,17161,1.398907,931,19230,900,900,0.02277994155883789
"j3022_4","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.320188999176,300.32,"TIME_LIMIT",42.0,10.0,42.0,76.1905,1,,13981,15690,13950,13950,0.0245511531829834
"j3022_4","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.32526302337646484,0.33,"OPTIMAL",42.0,42.0,42.0,0.0,3,40.0,1520,3568,1488,1488,0.0018010139465332031
"j3022_4","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,1.7659199237823486,1.77,"OPTIMAL",42.0,42.0,42.0,0.0,519,40.0,4992,40257,992,992,0.4978058338165283
"j3022_4","DT-300","Discrete Time Model","STD","without heuristics",300.0,0.2942008972167969,0.29,"OPTIMAL",42.0,42.0,42.0,0.0,1,40.0,4266,763,4266,4266,0.2514979839324951
"j3022_4","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.0023629665375,300.0,"TIME_LIMIT",43.0,32.0,43.0,25.5814,15612,1.398907,931,19230,900,900,0.4240739345550537
"j3022_4","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.2002718448639,300.2,"TIME_LIMIT",71.0,10.0,71.0,85.9155,1,,13981,15690,13950,13950,6.410417795181274
"j3022_4","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.49660801887512207,0.5,"OPTIMAL",42.0,42.0,42.0,0.0,1,40.0,1520,3568,1488,1488,0.12680506706237793
"j3022_5","FCT-300","Flow-Based Continuous Time Model","VS","with heuristics",300.0,6.350458145141602,6.35,"OPTIMAL",52.0,52.0,52.0,0.0,2445,46.0,4992,40257,992,992,0.018137216567993164
"j3022_5","DT-300","Discrete Time Model","VS","with heuristics",300.0,0.17825698852539062,0.18,"OPTIMAL",52.0,52.0,52.0,0.0,0,,3728,711,3728,3728,0.003159046173095703
"j3022_5","OOE-300","On-Off Event Based Model","VS","with heuristics",300.0,300.0132179260254,300.01,"TIME_LIMIT",52.0,42.0,52.0,19.2308,14745,1.691725,931,19230,900,900,0.01385498046875
"j3022_5","IEE-300","Interval Event Based Model","VS","with heuristics",300.0,300.224240064621,300.22,"TIME_LIMIT",52.0,10.0,52.0,80.7692,1,,13981,15690,13950,13950,0.024463891983032227
"j3022_5","SEQ-300","Sequencing Model","VS","with heuristics",300.0,0.09174394607543945,0.09,"OPTIMAL",52.0,52.0,52.0,0.0,1,50.0,1558,3806,1526,1526,0.0020148754119873047
"j3022_5","FCT-300","Flow-Based Continuous Time Model","STD","without heuristics",300.0,46.33688712120056,46.34,"OPTIMAL",52.0,52.0,52.0,0.0,6751,46.0,4992,40257,992,992,14.544064044952393
"j3022_5","DT-300","Discrete Time Model","STD","without heuristics",300.0,0.6617109775543213,0.66,"OPTIMAL",52.0,52.0,52.0,0.0,1,46.9661,3728,711,3728,3728,0.002783060073852539
"j3022_5","OOE-300","On-Off Event Based Model","STD","without heuristics",300.0,300.01298999786377,300.01,"TIME_LIMIT",53.0,40.0,53.0,24.5283,14662,1.677149,931,19230,900,900,5.979948043823242
"j3022_5","IEE-300","Interval Event Based Model","STD","without heuristics",300.0,300.47990584373474,300.48,"TIME_LIMIT",1.0E100,10.0,1.0E100,,1,,13981,15690,13950,13950,
"j3022_5","SEQ-300","Sequencing Model","STD","without heuristics",300.0,0.36962294578552246,0.37,"OPTIMAL",52.0,52.0,52.0,0.0,1,46.0,1558,3806,1526,1526,0.10676789283752441
