instanceId,modelKey,modelFamily,modelLongName,strategy,timeLimitSec,heuristicBuildTimeNs,objectiveValue,lowerBound,upperBound,gapPercent,solveTimeSec,nodesExplored,simplexIterations,workUnits,timeLimitReached,solvedOptimal,logFileName
j1202_3,OOE-600,OOE,On-Off Event Based Model,STD,600,20151368,1.0E100,1.0,1.0E100,100.0,600.0529360771179,1,27041,407.48,true,false,output_4.2.txt
j1202_3,SEQ-600,SEQ,Sequencing Model,STD,600,114093278,114.99999998839996,83.999999999999,114.99999998839996,26.9565,600.0067420005798,13009,1585124,818.4,true,false,output_4.2.txt
j1202_4,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,44950731611,99.0,88.0,99.0,11.1111,600.0823879241943,1,73205,654.2,true,false,output_4.2.txt
j1202_4,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,42391810291,99.0,88.0,99.0,11.1111,600.0983121395111,1,84731,642.44,true,false,output_4.2.txt
j1202_4,DT-600,DT,Discrete Time Model,VS,600,44431695747,95.0,95.0,95.0,0.0,8.834260940551758,1163,66485,15.59,false,true,output_4.2.txt
j1202_4,DT-600,DT,Discrete Time Model,VH,600,38366709496,95.0,95.0,95.0,0.0,10.45359992980957,1102,58098,17.0,false,true,output_4.2.txt
j1202_4,OOE-600,OOE,On-Off Event Based Model,VS,600,38227595035,101.0,1.0,101.0,99.0099,600.3239932060242,1,32458,447.66,true,false,output_4.2.txt
j1202_4,OOE-600,OOE,On-Off Event Based Model,VH,600,42265275158,1.0E100,1.0,1.0E100,100.0,600.1990051269531,1,31521,449.83,true,false,output_4.2.txt
j1202_4,SEQ-600,SEQ,Sequencing Model,VS,600,39609960183,98.99999993958929,94.99999999999837,98.99999993958929,4.0404,600.0144100189209,14472,2093279,791.32,true,false,output_4.2.txt
j1202_4,SEQ-600,SEQ,Sequencing Model,VH,600,37985991449,95.0,95.0,95.0,0.0,177.52067804336548,2247,545266,221.95,false,true,output_4.2.txt
j1202_4,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,116351367,1.0E100,88.0,1.0E100,100.0,600.0293600559235,1,82675,624.2,true,false,output_4.2.txt
j1202_4,DT-600,DT,Discrete Time Model,STD,600,322216835,95.0,95.0,95.0,0.0,110.15032815933228,3803,277843,164.81,false,true,output_4.2.txt
j1202_4,OOE-600,OOE,On-Off Event Based Model,STD,600,27755732,1.0E100,1.0,1.0E100,100.0,600.0749158859253,1,31521,450.56,true,false,output_4.2.txt
j1202_4,SEQ-600,SEQ,Sequencing Model,STD,600,98598765,95.0,95.0,95.0,0.0,202.52220916748047,2931,463019,263.97,false,true,output_4.2.txt
j1202_5,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,41008472998,109.0,91.0,109.0,16.5138,600.069461107254,1,71732,648.68,true,false,output_4.2.txt
j1202_5,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,41168849736,1.0E100,91.0,1.0E100,100.0,600.0613589286804,1,69700,677.75,true,false,output_4.2.txt
j1202_5,DT-600,DT,Discrete Time Model,VS,600,43239940834,103.0,103.0,103.0,0.0,207.96215200424194,9664,2137575,415.2,false,true,output_4.2.txt
j1202_5,DT-600,DT,Discrete Time Model,VH,600,38013563520,103.0,103.0,103.0,0.0,62.77269697189331,2256,570095,116.41,false,true,output_4.2.txt
j1202_5,OOE-600,OOE,On-Off Event Based Model,VS,600,38153156143,108.0,1.0,108.0,99.0741,600.3386600017548,1,30029,409.75,true,false,output_4.2.txt
j1202_5,OOE-600,OOE,On-Off Event Based Model,VH,600,38974253385,1.0E100,1.0,1.0E100,100.0,600.0933229923248,1,31941,397.45,true,false,output_4.2.txt
j1202_5,SEQ-600,SEQ,Sequencing Model,VS,600,38005630814,105.99999998929994,101.99999999995067,105.99999998929994,3.7736,600.0071489810944,13959,2141652,788.19,true,false,output_4.2.txt
j1202_5,SEQ-600,SEQ,Sequencing Model,VH,600,37705767178,106.99999998919988,98.0,106.99999998919988,8.4112,600.0202040672302,7250,1715157,820.84,true,false,output_4.2.txt
j1202_5,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,81003419,1.0E100,91.0,1.0E100,100.0,600.0238199234009,1,72551,610.53,true,false,output_4.2.txt
j1202_5,DT-600,DT,Discrete Time Model,STD,600,80438206,104.0,101.00000000000006,104.0,2.8846,600.0093989372253,6246,1240422,1449.26,true,false,output_4.2.txt
j1202_5,OOE-600,OOE,On-Off Event Based Model,STD,600,13227274,1.0E100,1.0,1.0E100,100.0,600.2362089157104,1,31941,401.1,true,false,output_4.2.txt
j1202_5,SEQ-600,SEQ,Sequencing Model,STD,600,22450027,112.0,96.00000000000001,112.0,14.2857,600.0051629543304,11635,1924676,877.33,true,false,output_4.2.txt
j1202_6,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,38450454549,98.0,75.0,98.0,23.4694,600.071613073349,1,69165,610.14,true,false,output_4.2.txt
j1202_6,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,38287435216,94.0,75.0,94.0,20.2128,600.0982360839844,1,72951,625.76,true,false,output_4.2.txt
j1202_6,DT-600,DT,Discrete Time Model,VS,600,38117344740,92.0,92.0,92.0,0.0,7.168269872665405,308,50694,12.48,false,true,output_4.2.txt
j1202_6,DT-600,DT,Discrete Time Model,VH,600,37745536474,92.0,92.0,92.0,0.0,17.373608112335205,1857,134295,26.56,false,true,output_4.2.txt
j1202_6,OOE-600,OOE,On-Off Event Based Model,VS,600,37686821662,92.0,1.0,92.0,98.913,600.129311800003,1,33425,425.65,true,false,output_4.2.txt
j1202_6,OOE-600,OOE,On-Off Event Based Model,VH,600,37965824375,1.0E100,1.0,1.0E100,100.0,600.094743013382,1,31597,411.43,true,false,output_4.2.txt
j1202_6,SEQ-600,SEQ,Sequencing Model,VS,600,38034303743,94.0,89.00000000000003,94.0,5.3191,600.0236940383911,9750,1857645,842.09,true,false,output_4.2.txt
j1202_6,SEQ-600,SEQ,Sequencing Model,VH,600,37691014208,93.99999923092689,88.99999999999999,93.99999923092689,5.3191,600.011223077774,7307,1770987,821.48,true,false,output_4.2.txt
j1202_6,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,40416274,1.0E100,75.0,1.0E100,100.0,600.0352258682251,1,72085,619.31,true,false,output_4.2.txt
j1202_6,DT-600,DT,Discrete Time Model,STD,600,30766774,92.0,92.0,92.0,0.0,84.01039910316467,1728,452404,146.23,false,true,output_4.2.txt
j1202_6,OOE-600,OOE,On-Off Event Based Model,STD,600,5974522,1.0E100,1.0,1.0E100,100.0,600.0856330394745,1,31597,411.96,true,false,output_4.2.txt
j1202_6,SEQ-600,SEQ,Sequencing Model,STD,600,11433732,1.0E100,85.9999999999992,1.0E100,100.0,600.0052020549774,15679,1665636,876.2,true,false,output_4.2.txt
j1202_7,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,38367895422,93.0,84.0,93.0,9.6774,600.0725898742676,1,71617,648.69,true,false,output_4.2.txt
j1202_7,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,38532979071,98.0,84.0,98.0,14.2857,600.0947768688202,1,78648,598.8,true,false,output_4.2.txt
j1202_7,DT-600,DT,Discrete Time Model,VS,600,41266005527,90.0,90.0,90.0,0.0,5.545943975448608,1171,46274,9.41,false,true,output_4.2.txt
j1202_7,DT-600,DT,Discrete Time Model,VH,600,38134976407,90.0,90.0,90.0,0.0,10.141136884689331,888,62536,14.78,false,true,output_4.2.txt
j1202_7,OOE-600,OOE,On-Off Event Based Model,VS,600,38071136987,95.0,1.0,95.0,98.9474,600.1989760398865,1,31405,421.75,true,false,output_4.2.txt
j1202_7,OOE-600,OOE,On-Off Event Based Model,VH,600,39382759848,1.0E100,1.0,1.0E100,100.0,600.1965298652649,1,30563,416.15,true,false,output_4.2.txt
j1202_7,SEQ-600,SEQ,Sequencing Model,VS,600,41205649504,90.0,90.0,90.0,0.0,237.17766284942627,8048,867675,320.44,false,true,output_4.2.txt
j1202_7,SEQ-600,SEQ,Sequencing Model,VH,600,38149477501,96.0,90.0,96.0,6.25,600.0108389854431,14888,1664150,794.01,true,false,output_4.2.txt
j1202_7,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,122355068,1.0E100,84.0,1.0E100,100.0,600.0252900123596,1,78015,586.34,true,false,output_4.2.txt
j1202_7,DT-600,DT,Discrete Time Model,STD,600,71420054,90.0,90.0,90.0,0.0,156.86034202575684,1496,345267,314.31,false,true,output_4.2.txt
j1202_7,OOE-600,OOE,On-Off Event Based Model,STD,600,16080369,1.0E100,1.0,1.0E100,100.0,600.0863509178162,1,30563,415.07,true,false,output_4.2.txt
j1202_7,SEQ-600,SEQ,Sequencing Model,STD,600,43721205,90.0,89.99999999999991,90.0,0.0,448.0246820449829,9096,1045821,575.87,false,true,output_4.2.txt
j1202_8,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,37552259442,88.0,77.0,88.0,12.5,600.0973641872406,1,73785,643.5,true,false,output_4.2.txt
j1202_8,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,38012539454,1.0E100,77.0,1.0E100,100.0,600.0447940826416,1,69324,686.54,true,false,output_4.2.txt
j1202_8,DT-600,DT,Discrete Time Model,VS,600,43307076596,83.0,83.0,83.0,0.0,11.933864831924438,1476,130999,19.35,false,true,output_4.2.txt
j1202_8,DT-600,DT,Discrete Time Model,VH,600,37877460818,83.0,83.0,83.0,0.0,31.809214115142822,1641,270122,47.08,false,true,output_4.2.txt
j1202_8,OOE-600,OOE,On-Off Event Based Model,VS,600,37892535178,85.0,1.0,85.0,98.8235,600.1575648784637,1,32824,443.99,true,false,output_4.2.txt
j1202_8,OOE-600,OOE,On-Off Event Based Model,VH,600,40681119802,1.0E100,1.0,1.0E100,100.0,600.1038899421692,1,33051,436.46,true,false,output_4.2.txt
j1202_8,SEQ-600,SEQ,Sequencing Model,VS,600,37875584427,84.99999999139999,81.00000000000003,84.99999999139999,4.7059,600.0114588737488,9441,1931340,798.58,true,false,output_4.2.txt
j1202_8,SEQ-600,SEQ,Sequencing Model,VH,600,37392010825,83.0,83.0,83.0,0.0,468.38376688957214,3565,2015439,721.77,false,true,output_4.2.txt
j1202_8,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,117857047,1.0E100,77.0,1.0E100,100.0,600.0654730796814,1,71494,610.75,true,false,output_4.2.txt
j1202_8,DT-600,DT,Discrete Time Model,STD,600,28777710,83.0,83.0,83.0,0.0,354.05387115478516,8292,766257,803.95,false,true,output_4.2.txt
j1202_8,OOE-600,OOE,On-Off Event Based Model,STD,600,6077721,1.0E100,1.0,1.0E100,100.0,600.0628859996796,1,33051,442.27,true,false,output_4.2.txt
j1202_8,SEQ-600,SEQ,Sequencing Model,STD,600,11837545,89.0,80.99999999999999,89.0,8.9888,600.012629032135,11792,1409851,791.62,true,false,output_4.2.txt
j1202_9,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,38289083181,99.0,92.0,99.0,7.0707,600.0642750263214,1,72748,655.04,true,false,output_4.2.txt
j1202_9,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,38047776575,100.0,92.0,100.0,8.0,600.1771061420441,1,67552,659.75,true,false,output_4.2.txt
j1202_9,DT-600,DT,Discrete Time Model,VS,600,38682280044,95.0,94.0,95.0,1.0526,600.0358979701996,364390,18080419,990.66,true,false,output_4.2.txt
j1202_9,DT-600,DT,Discrete Time Model,VH,600,40325284728,95.0,94.0,95.0,1.0526,600.0361950397491,280601,15802873,1003.84,true,false,output_4.2.txt
j1202_9,OOE-600,OOE,On-Off Event Based Model,VS,600,39569181615,100.0,1.0,100.0,99.0,600.5208909511566,1,34140,423.28,true,false,output_4.2.txt
j1202_9,OOE-600,OOE,On-Off Event Based Model,VH,600,39529203895,1.0E100,1.0,1.0E100,100.0,600.1489989757538,1,31894,430.76,true,false,output_4.2.txt
j1202_9,SEQ-600,SEQ,Sequencing Model,VS,600,39867715402,96.99999999019998,92.00000000000001,96.99999999019998,5.1546,600.0846331119537,7256,1550031,792.53,true,false,output_4.2.txt
j1202_9,SEQ-600,SEQ,Sequencing Model,VH,600,38295757798,96.99999998039978,92.0,96.99999998039978,5.1546,600.0068850517273,10449,1595316,818.29,true,false,output_4.2.txt
j1202_9,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,114007754,1.0E100,92.0,1.0E100,100.0,600.0275528430939,1,72693,625.72,true,false,output_4.2.txt
j1202_9,DT-600,DT,Discrete Time Model,STD,600,207565250,95.0,94.0,95.0,1.0526,600.034157037735,276545,15921293,994.05,true,false,output_4.2.txt
j1202_9,OOE-600,OOE,On-Off Event Based Model,STD,600,17807630,1.0E100,1.0,1.0E100,100.0,600.1426048278809,1,31894,430.37,true,false,output_4.2.txt
j1202_9,SEQ-600,SEQ,Sequencing Model,STD,600,93503976,103.99999997879993,92.00000000000006,103.99999997879993,11.5385,600.0091459751129,8441,1199151,800.5,true,false,output_4.2.txt
j1202_10,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,40586439791,106.0,79.0,106.0,25.4717,600.0732190608978,1,64762,592.81,true,false,output_4.2.txt
j1202_10,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,41585025262,107.0,79.0,107.0,26.1682,600.1362421512604,1,71973,649.18,true,false,output_4.2.txt
j1202_10,DT-600,DT,Discrete Time Model,VS,600,44163589229,96.0,96.0,96.0,0.0,186.0817039012909,10426,2037651,352.01,false,true,output_4.2.txt
j1202_10,DT-600,DT,Discrete Time Model,VH,600,37904970047,96.0,96.0,96.0,0.0,227.13698387145996,6228,2423352,449.08,false,true,output_4.2.txt
j1202_10,OOE-600,OOE,On-Off Event Based Model,VS,600,37836274507,108.0,1.0,108.0,99.0741,600.2053170204163,1,31462,424.12,true,false,output_4.2.txt
j1202_10,OOE-600,OOE,On-Off Event Based Model,VH,600,41873713785,1.0E100,1.0,1.0E100,100.0,600.1269459724426,1,32624,426.98,true,false,output_4.2.txt
j1202_10,SEQ-600,SEQ,Sequencing Model,VS,600,42174177103,102.0,90.99999999999697,102.0,10.7843,600.0134670734406,3133,1726676,798.16,true,false,output_4.2.txt
j1202_10,SEQ-600,SEQ,Sequencing Model,VH,600,37552887614,104.99999998939998,89.99999999999966,104.99999998939998,14.2857,600.0067629814148,6465,1807052,847.76,true,false,output_4.2.txt
j1202_10,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,116274541,1.0E100,79.0,1.0E100,100.0,600.0207509994507,1,72956,612.24,true,false,output_4.2.txt
j1202_10,DT-600,DT,Discrete Time Model,STD,600,252454281,96.0,96.0,96.0,0.0,586.4912881851196,5234,1910465,1363.41,false,true,output_4.2.txt
j1202_10,OOE-600,OOE,On-Off Event Based Model,STD,600,18113921,1.0E100,1.0,1.0E100,100.0,600.1681032180786,1,32624,424.71,true,false,output_4.2.txt
j1202_10,SEQ-600,SEQ,Sequencing Model,STD,600,88999122,117.99999998809999,88.8193927385386,117.99999998809999,24.7293,600.027578830719,14885,1172066,788.34,true,false,output_4.2.txt
j1203_1,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,44246206873,86.0,79.0,86.0,8.1395,600.0664639472961,1,76173,703.49,true,false,output_4.2.txt
j1203_1,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,44030831728,85.0,79.0,85.0,7.0588,600.1285769939423,1,71951,649.26,true,false,output_4.2.txt
j1203_1,DT-600,DT,Discrete Time Model,VS,600,41677692335,80.0,80.0,80.0,0.0,19.37732195854187,3647,238965,31.44,false,true,output_4.2.txt
j1203_1,DT-600,DT,Discrete Time Model,VH,600,38233414430,80.0,80.0,80.0,0.0,18.76956605911255,4081,207862,28.54,false,true,output_4.2.txt
j1203_1,OOE-600,OOE,On-Off Event Based Model,VS,600,38090103309,84.0,1.0,84.0,98.8095,600.2341439723969,1,31480,431.61,true,false,output_4.2.txt
j1203_1,OOE-600,OOE,On-Off Event Based Model,VH,600,37713461616,1.0E100,1.0,1.0E100,100.0,600.0975480079651,1,28336,422.61,true,false,output_4.2.txt
j1203_1,SEQ-600,SEQ,Sequencing Model,VS,600,38067013958,83.99999803399774,79.0,83.99999803399774,5.9524,600.0109519958496,8552,2157190,855.07,true,false,output_4.2.txt
j1203_1,SEQ-600,SEQ,Sequencing Model,VH,600,37550385531,83.0,79.00000000000003,83.0,4.8193,600.0197699069977,7221,2388040,910.8,true,false,output_4.2.txt
j1203_1,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,84676538,1.0E100,79.0,1.0E100,100.0,600.0193059444427,1,73434,622.91,true,false,output_4.2.txt
j1203_1,DT-600,DT,Discrete Time Model,STD,600,30374176,80.0,80.0,80.0,0.0,27.383586883544922,4190,272596,43.12,false,true,output_4.2.txt
j1203_1,OOE-600,OOE,On-Off Event Based Model,STD,600,11278589,1.0E100,1.0,1.0E100,100.0,600.0985600948334,1,28336,421.37,true,false,output_4.2.txt
j1203_1,SEQ-600,SEQ,Sequencing Model,STD,600,11951596,81.99999999169998,79.00000000000003,81.99999999169998,3.6585,600.0141980648041,7369,1538058,829.81,true,false,output_4.2.txt
j1203_2,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,40558298876,88.0,88.0,88.0,0.0,41.2669620513916,0,0,29.74,false,true,output_4.3.txt
j1203_2,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,40025320078,88.0,88.0,88.0,0.0,481.0959918498993,1,72251,488.21,false,true,output_4.3.txt
j1203_2,DT-600,DT,Discrete Time Model,VS,600,37575764871,88.0,88.0,88.0,0.0,2.4748950004577637,0,0,6.52,false,true,output_4.3.txt
j1203_2,DT-600,DT,Discrete Time Model,VH,600,37224841070,88.0,88.0,88.0,0.0,3.551619052886963,1,1637,6.59,false,true,output_4.3.txt
j1203_2,OOE-600,OOE,On-Off Event Based Model,VS,600,37150328192,88.0,1.0,88.0,98.8636,600.2024710178375,1,29498,469.14,true,false,output_4.3.txt
j1203_2,OOE-600,OOE,On-Off Event Based Model,VH,600,38183252209,1.0E100,1.0,1.0E100,100.0,600.0678081512451,1,31723,469.25,true,false,output_4.3.txt
j1203_2,SEQ-600,SEQ,Sequencing Model,VS,600,38177053559,88.0,88.0,88.0,0.0,2.860801935195923,0,0,3.8,false,true,output_4.3.txt
j1203_2,SEQ-600,SEQ,Sequencing Model,VH,600,37569484142,88.0,88.0,88.0,0.0,2.312631130218506,1,24175,2.66,false,true,output_4.3.txt
j1203_2,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,72127456,1.0E100,88.0,1.0E100,100.0,600.0200660228729,1,76112,624.1,true,false,output_4.3.txt
j1203_2,DT-600,DT,Discrete Time Model,STD,600,37596089,88.0,88.0,88.0,0.0,5.916543960571289,1,10954,10.18,false,true,output_4.3.txt
j1203_2,OOE-600,OOE,On-Off Event Based Model,STD,600,15240647,1.0E100,1.0,1.0E100,100.0,600.0433549880981,1,31723,467.79,true,false,output_4.3.txt
j1203_2,SEQ-600,SEQ,Sequencing Model,STD,600,16257539,88.0,88.0,88.0,0.0,5.285412073135376,1,33372,6.71,false,true,output_4.3.txt
j1203_3,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,38237421071,100.0,100.0,100.0,0.0,44.007745027542114,0,0,31.87,false,true,output_4.3.txt
j1203_3,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,38362502490,100.0,100.0,100.0,0.0,484.53040289878845,1,71100,505.62,false,true,output_4.3.txt
j1203_3,DT-600,DT,Discrete Time Model,VS,600,38229594332,100.0,100.0,100.0,0.0,2.303882122039795,0,0,5.83,false,true,output_4.3.txt
j1203_3,DT-600,DT,Discrete Time Model,VH,600,37926470585,100.0,100.0,100.0,0.0,3.271710157394409,1,1743,6.0,false,true,output_4.3.txt
j1203_3,OOE-600,OOE,On-Off Event Based Model,VS,600,37806935464,100.0,1.0,100.0,99.0,600.116977930069,1,32482,441.31,true,false,output_4.3.txt
j1203_3,OOE-600,OOE,On-Off Event Based Model,VH,600,38449889839,1.0E100,1.0,1.0E100,100.0,600.0842199325562,1,31503,454.6,true,false,output_4.3.txt
j1203_3,SEQ-600,SEQ,Sequencing Model,VS,600,37914914839,100.0,100.0,100.0,0.0,2.062494993209839,0,0,2.49,false,true,output_4.3.txt
j1203_3,SEQ-600,SEQ,Sequencing Model,VH,600,37198550072,100.0,100.0,100.0,0.0,2.2900259494781494,1,20866,2.39,false,true,output_4.3.txt
j1203_3,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,49097361,1.0E100,100.0,1.0E100,100.0,600.0294408798218,1,75250,638.18,true,false,output_4.3.txt
j1203_3,DT-600,DT,Discrete Time Model,STD,600,63398494,100.0,100.0,100.0,0.0,4.673027038574219,1,3689,8.39,false,true,output_4.3.txt
j1203_3,OOE-600,OOE,On-Off Event Based Model,STD,600,7143594,1.0E100,1.0,1.0E100,100.0,600.081200838089,1,31503,456.86,true,false,output_4.3.txt
j1203_3,SEQ-600,SEQ,Sequencing Model,STD,600,30739754,100.0,100.0,100.0,0.0,3.9170830249786377,1,22126,4.2,false,true,output_4.3.txt
j1203_4,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,37745951391,76.0,71.0,76.0,6.5789,600.06880402565,1,80076,659.54,true,false,output_4.3.txt
j1203_4,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,37654213004,73.0,71.0,73.0,2.7397,600.1024179458618,1,79537,567.97,true,false,output_4.3.txt
j1203_4,DT-600,DT,Discrete Time Model,VS,600,37504973228,71.0,71.0,71.0,0.0,4.94672703742981,881,34230,8.93,false,true,output_4.3.txt
j1203_4,DT-600,DT,Discrete Time Model,VH,600,37200128402,71.0,71.0,71.0,0.0,4.86762809753418,182,11828,8.21,false,true,output_4.3.txt
j1203_4,OOE-600,OOE,On-Off Event Based Model,VS,600,36814005398,72.0,1.0,72.0,98.6111,600.0899000167847,1,31332,456.84,true,false,output_4.3.txt
j1203_4,OOE-600,OOE,On-Off Event Based Model,VH,600,37510815667,1.0E100,1.0,1.0E100,100.0,600.1746511459351,1,28121,461.52,true,false,output_4.3.txt
j1203_4,SEQ-600,SEQ,Sequencing Model,VS,600,37041266131,71.0,71.0,71.0,0.0,562.2723889350891,7302,1946962,806.07,false,true,output_4.3.txt
j1203_4,SEQ-600,SEQ,Sequencing Model,VH,600,37004880103,71.0,71.0,71.0,0.0,132.31353998184204,1725,572137,195.44,false,true,output_4.3.txt
j1203_4,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,31358396,1.0E100,71.0,1.0E100,100.0,600.0394370555878,1,79346,579.49,true,false,output_4.3.txt
j1203_4,DT-600,DT,Discrete Time Model,STD,600,43572397,71.0,71.0,71.0,0.0,9.759384870529175,1,30355,16.81,false,true,output_4.3.txt
j1203_4,OOE-600,OOE,On-Off Event Based Model,STD,600,7915743,1.0E100,1.0,1.0E100,100.0,600.0856869220734,1,28121,459.02,true,false,output_4.3.txt
j1203_4,SEQ-600,SEQ,Sequencing Model,STD,600,56340339,71.0,71.0,71.0,0.0,494.48131489753723,7285,1313726,671.01,false,true,output_4.3.txt
j1203_5,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,37721029928,87.0,81.0,87.0,6.8966,600.0715799331665,1,75317,694.84,true,false,output_4.3.txt
j1203_5,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,37887292628,86.0,81.0,86.0,5.814,600.1917691230774,1,72438,619.25,true,false,output_4.3.txt
j1203_5,DT-600,DT,Discrete Time Model,VS,600,39088265714,84.0,84.0,84.0,0.0,3.8446459770202637,443,10346,7.69,false,true,output_4.3.txt
j1203_5,DT-600,DT,Discrete Time Model,VH,600,37621862859,84.0,84.0,84.0,0.0,4.068317890167236,1,6617,7.33,false,true,output_4.3.txt
j1203_5,OOE-600,OOE,On-Off Event Based Model,VS,600,37425610719,87.0,1.0,87.0,98.8506,600.3353941440582,1,32692,429.21,true,false,output_4.3.txt
j1203_5,OOE-600,OOE,On-Off Event Based Model,VH,600,38344907692,1.0E100,1.0,1.0E100,100.0,600.0344059467316,1,32981,439.54,true,false,output_4.3.txt
j1203_5,SEQ-600,SEQ,Sequencing Model,VS,600,37962317446,84.0,84.0,84.0,0.0,76.00869512557983,2589,295682,99.46,false,true,output_4.3.txt
j1203_5,SEQ-600,SEQ,Sequencing Model,VH,600,37486032470,84.0,84.0,84.0,0.0,47.11384701728821,1697,200610,61.15,false,true,output_4.3.txt
j1203_5,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,30879901,1.0E100,81.0,1.0E100,100.0,600.1147511005402,1,71708,642.0,true,false,output_4.3.txt
j1203_5,DT-600,DT,Discrete Time Model,STD,600,40152365,84.0,84.0,84.0,0.0,19.9563570022583,1026,65466,31.13,false,true,output_4.3.txt
j1203_5,OOE-600,OOE,On-Off Event Based Model,STD,600,10707891,1.0E100,1.0,1.0E100,100.0,600.1003639698029,1,32981,438.61,true,false,output_4.3.txt
j1203_5,SEQ-600,SEQ,Sequencing Model,STD,600,11501566,84.0,84.0,84.0,0.0,60.76350212097168,1036,281596,83.23,false,true,output_4.3.txt
j1203_6,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,38065806208,102.0,102.0,102.0,0.0,34.87182283401489,0,0,29.33,false,true,output_4.3.txt
j1203_6,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,37903113704,102.0,102.0,102.0,0.0,421.2096450328827,1,68793,431.72,false,true,output_4.3.txt
j1203_6,DT-600,DT,Discrete Time Model,VS,600,39515388180,102.0,102.0,102.0,0.0,2.5715510845184326,0,0,6.62,false,true,output_4.3.txt
j1203_6,DT-600,DT,Discrete Time Model,VH,600,37702384849,102.0,102.0,102.0,0.0,3.234837055206299,1,2327,6.37,false,true,output_4.3.txt
j1203_6,OOE-600,OOE,On-Off Event Based Model,VS,600,37560346704,102.0,1.0,102.0,99.0196,600.2231450080872,1,32464,427.48,true,false,output_4.3.txt
j1203_6,OOE-600,OOE,On-Off Event Based Model,VH,600,37838002630,1.0E100,1.0,1.0E100,100.0,600.2230441570282,1,32962,431.48,true,false,output_4.3.txt
j1203_6,SEQ-600,SEQ,Sequencing Model,VS,600,38112758871,102.0,102.0,102.0,0.0,1.5925769805908203,0,0,2.26,false,true,output_4.3.txt
j1203_6,SEQ-600,SEQ,Sequencing Model,VH,600,37966451647,102.0,102.0,102.0,0.0,2.168203830718994,1,20856,2.55,false,true,output_4.3.txt
j1203_6,FCT-600,FCT,Flow-Based Continuous Time Model,STD,600,30653734,1.0E100,102.0,1.0E100,100.0,600.0835888385773,1,76323,639.2,true,false,output_4.3.txt
j1203_6,DT-600,DT,Discrete Time Model,STD,600,33789894,102.0,102.0,102.0,0.0,7.741332054138184,1,16256,12.72,false,true,output_4.3.txt
j1203_6,OOE-600,OOE,On-Off Event Based Model,STD,600,11843179,1.0E100,1.0,1.0E100,100.0,600.1827738285065,1,32962,427.14,true,false,output_4.3.txt
j1203_6,SEQ-600,SEQ,Sequencing Model,STD,600,11161581,102.0,102.0,102.0,0.0,2.9912030696868896,1,21951,3.5,false,true,output_4.3.txt
j1203_7,FCT-600,FCT,Flow-Based Continuous Time Model,VS,600,37707186850,97.0,93.0,97.0,4.1237,600.0626919269562,1,74243,671.0,true,false,output_4.3.txt
j1203_7,FCT-600,FCT,Flow-Based Continuous Time Model,VH,600,37899339967,93.0,93.0,93.0,0.0,472.28104400634766,1,64107,496.5,false,true,output_4.3.txt
j1203_7,DT-600,DT,Discrete Time Model,VS,600,38510830953,93.0,93.0,93.0,0.0,2.628587007522583,1,10538,5.64,false,true,output_4.3.txt
j1203_7,DT-600,DT,Discrete Time Model,VH,600,37660111003,93.0,93.0,93.0,0.0,4.232503175735474,1,8132,6.96,false,true,output_4.3.txt
